video_path,n_frames,dog_max,cat_max,dog_present,cat_present
7262342975752113441,19,0.003530649933964014,0.003816731506958604,0,0
7227881339125583131,13,0.003561215940862894,0.0028785145841538906,0,0
7226428593075752218,23,0.044961102306842804,0.011521179229021072,0,0
7434931188642352417,20,0.004630373790860176,0.00316368555650115,0,0
7258676118033599771,19,0.003391148056834936,0.0023426993284374475,0,0
6956567938891599109,27,0.011105410754680634,0.005373105406761169,0,0
7308758430318071072,17,0.3305681645870209,0.0031533599831163883,0,0
7563724139240885526,17,0.007617829367518425,0.0061410050839185715,0,0
7361799258107841825,25,0.0037014922127127647,0.002934252144768834,0,0
7183009043407965445,18,0.021831445395946503,0.0038319211453199387,0,0
7319513643534568736,14,0.03274166211485863,0.6722429394721985,0,1
7485301680930688278,21,0.011182678863406181,0.003954238258302212,0,0
7214767845383900421,28,0.006051253527402878,0.0029654852114617825,0,0
7237872414581935386,16,0.0029482566751539707,0.0021823099814355373,0,0
7319074307202616609,23,0.0034943746868520975,0.0018063775496557355,0,0
7471251146288418070,18,0.14536066353321075,0.010081885382533073,0,0
7195215450970606853,27,0.048064541071653366,0.0025298716500401497,0,0
7277097435090930977,25,0.003715225961059332,0.007251967675983906,0,0
7593041331174362390,29,0.02272789739072323,0.006359342020004988,0,0
7320909330314775840,14,0.003841064404696226,0.0017493672203272581,0,0
7221875155184733445,21,0.0019724913872778416,0.00075346085941419,0,0
7271935381937884448,21,0.018874313682317734,0.01771896705031395,0,0
7128322715894729989,18,0.0025073508732020855,0.0017849467694759369,0,0
7222319662787202310,30,0.008529034443199635,0.0014371412107720971,0,0
7326123173311728929,23,0.056248463690280914,0.003467557020485401,0,0
7088619536202648837,22,0.0053230347111821175,0.005103477276861668,0,0
7293822418068442400,23,0.007780519314110279,0.004131290130317211,0,0
7227547227005209882,18,0.004974177107214928,0.0030000663828104734,0,0
7369613653626113313,20,0.005833628121763468,0.003064100630581379,0,0
7231163731080711450,15,0.004545831121504307,0.004572814330458641,0,0
7553924193562266902,28,0.005294793285429478,0.0037664787378162146,0,0
7348379737519082784,27,0.008555786684155464,0.01388084888458252,0,0
7201579247616494853,22,0.02878221869468689,0.010333829559385777,0,0
7237511650532773146,21,0.0031784321181476116,0.0035554636269807816,0,0
7193034087660031237,27,0.031221449375152588,0.00212748721241951,0,0
7454985264952266016,24,0.01301241759210825,0.0030672154389321804,0,0
7226043488738069787,14,0.0035612524952739477,0.0022201621904969215,0,0
7301229129314159904,30,0.004414678551256657,0.004934067837893963,0,0
7207350500419702022,22,0.03185998648405075,0.0031661856919527054,0,0
7310258308969991457,20,0.03788509964942932,0.002893478609621525,0,0
7103816728982916357,16,0.0048606907948851585,0.002453137654811144,0,0
7235266120414924058,14,0.004533081315457821,0.0029636085964739323,0,0
7198189694750838022,30,0.01142870169132948,0.0026482564862817526,0,0
7553554500972367107,20,0.0075010634027421474,0.0036858576349914074,0,0
7101649191662882053,13,0.0025364509783685207,0.0013719652779400349,0,0
7379193504355978528,15,0.003378357272595167,0.0031029938254505396,0,0
7332835826579164449,30,0.011896854266524315,0.006945435889065266,0,0
7220074643086904581,17,0.0038222656585276127,0.001974232029169798,0,0
7360309213765045536,28,0.004556414671242237,0.002433239948004484,0,0
7348717316856712480,23,0.0038718688301742077,0.003123784903436899,0,0
7378467106636991777,24,0.006108129862695932,0.003471607808023691,0,0
6969101040918465798,20,0.0023563068825751543,0.0016534402966499329,0,0
7228647012009282842,18,0.005027294158935547,0.002536401618272066,0,0
7116439198285958405,30,0.011072803288698196,0.007799132727086544,0,0
7294149539781463328,23,0.0022723544389009476,0.0016795420087873936,0,0
7283524894585883936,26,0.0233750082552433,0.014678065665066242,0,0
7108997263912979717,19,0.0400865264236927,0.010328460484743118,0,0
7309427596553489696,21,0.004214685410261154,0.005102027207612991,0,0
7095721528142155014,13,0.005517042241990566,0.00285854353569448,0,0
7403329560554523936,25,0.004429849795997143,0.007582806050777435,0,0
7270111755886415137,20,0.0036704984959214926,0.0037323327269405127,0,0
7241956873698577691,27,0.011084109544754028,0.00391670037060976,0,0
7180437054843538693,20,0.0059368424117565155,0.0028149415738880634,0,0
7296115605927644449,22,0.02558913826942444,0.001931624487042427,0,0
7218219061707033882,18,0.07676694542169571,0.01208894420415163,0,0
7466117788898315552,26,0.01014940720051527,0.002446375787258148,0,0
