id;loopable;mae
706274074999297;0;0.2104094809335823
706312102539485;0;0.22173482245701287
706312715706884;0;0.2175563363198825
706345952966874;0;0.2792417344519715
706350539930714;0;0.4033336404424483
706424480870072;0;0.8527979198875396
706448928812518;0;0.78981746815873
706450708708616;0;0.594375781227309
706458501456175;0;0.6437149251117091
706465011632125;0;0.8299850443164232
706497710503285;0;0.42262467886106836
706537284142380;0;0.21956534882776954
706571370283363;0;0.1308309925994641
706576995469556;0;0.5989536941995796
706647403561338;0;0.532028185198196
706687245424907;0;0.44195374236453555
706706322573658;0;0.31161010623132346
706721721592527;0;0.24941377524092165
706756994344904;0;0.28137403853076953
706757850010180;0;0.2646296835672336
706762339627993;0;0.6444522610653683
706795992514147;0;0.40506896556330824
706798590101137;0;0.560412772397369
706829828338650;0;0.41016350865469836
706864008877474;0;0.3460916080415019
706868278643713;0;0.2736769572646253
